Program ID,University,degree,Funding Opportunities,link
4116,Universität Hamburg,PhD Integrated Climate and Earth System Sciences (SICSS),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4116/
4767,Johannes Gutenberg University Mainz,Master of Science in Meteorology (research-oriented),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4767/
4079,Universität Hamburg,"Master of Science in Politics, Economics and Philosophy",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4079/
4033,Ludwig-Maximilians-Universität München,"Evolution, Ecology and Systematics (MSc)",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4033/
4235,Ludwig-Maximilians-Universität München,Molecular and Cellular Biology (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4235/
3668,University of Göttingen,PAG – PhD Programme in Agricultural Science,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3668/
8290,University of Bayreuth,Battery Materials and Technology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8290/
6884,University of Duisburg-Essen,Graduate School of Biomedical Science (BIOME),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6884/
3828,Technical University of Munich,"Master of Science in Rail, Transport and Logistics",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3828/
8581,University of Freiburg,MSc Medical Sciences – Cardiovascular Research,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8581/
8266,Bielefeld University,Bielefeld Graduate School in Theoretical Sciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8266/
3777,Technical University of Munich,Earth-Oriented Space Science and Technology (ESPACE),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3777/
5240,Offenburg University of Applied Sciences,MSc in Biotechnology (MBT),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5240/
6108,Julius-Maximilians-Universität Würzburg,"China Business and Economics, Master of Science",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6108/
6547,Technical University of Darmstadt,Graduate School Life Science Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6547/
4506,Kiel University,MSc in Environmental and Resource Economics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4506/
9730,Heidelberg University,Molecular Systems Science and Engineering (MSSE),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9730/
7649,Hannover Medical School,PhD Programme in Biomedical Data Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7649/
5307,University of Freiburg,Solar Energy Engineering MSc,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5307/
4212,Rhine-Waal University of Applied Sciences,Sustainable Agriculture BSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4212/
3788,University of Hohenheim,Agricultural Sciences in the Tropics and Subtropics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3788/
4883,Fulda University of Applied Sciences,Global Health,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4883/
5284,Technical University of Munich,"Responsibility in Science, Engineering and Technology (RESET)",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5284/
3733,University of Freiburg,MA in Social Sciences (Global Studies Programme),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3733/
3775,Reutlingen University,ESB: Global Management and Digital Competencies (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3775/
9680,Technical University of Munich,Master of Science in Sustainable Food,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9680/
7076,University of Passau,BSc Business Administration and Economics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7076/
3898,Constructor University,BSc in Industrial Engineering & Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3898/
4203,Furtwangen University,Bachelor of Science in International Engineering (IEB),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4203/
8448,Hochschule Geisenheim University,International Wine Business (BSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8448/
4642,Julius-Maximilians-Universität Würzburg,"Cell and Infection Biology, Master of Science",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4642/
9835,University of Bayreuth,Digitalisation & Sustainability in Materials Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9835/
4013,Freie Universität Berlin,"MSc Biodiversity, Evolution, Ecology",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4013/
9738,Aalen University,MSc in Advanced Systems Design,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9738/
4723,University of Freiburg,Master of Science in Applied Physics (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4723/
3793,Ulm University,Master of Science in Communication and Information Technology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3793/
9267,Nürtingen-Geislingen University,Digital Business Management (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9267/
4397,Saarland University,Master's in Educational Technology (EduTech),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4397/
6159,Kiel University,Electrical and Information Engineering (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6159/
8589,Technische Hochschule Ingolstadt,Global Engineering and Management,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8589/
3926,Technical University of Munich,Master of Science in Integrated Circuit Design,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3926/
3971,University of Passau,MSc International Economics and Business,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3971/
4389,Paderborn University,International Economics and Management,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4389/
4297,Furtwangen University,Master of Science in International Management (IMM),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4297/
4300,TU Dortmund University,Master of Science in Manufacturing Technology (MMT),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4300/
7089,Johannes Gutenberg University Mainz,Master of Science in Physics (Research-Oriented),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7089/
8941,Johannes Gutenberg University Mainz,Master of Science in Soft Matter and Materials,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8941/
8566,Ruhr-Universität Bochum,Master of Science in Stem Cell Medicine,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8566/
4136,Heidelberg University,Master of Science in Translational Medical Research,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4136/
4691,University of Regensburg,Master of Science: Advanced Synthesis & Catalysis,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4691/
9644,Ludwig-Maximilians-Universität München,PhD Medical Research – Cardiovascular Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9644/
8985,Johannes Gutenberg University Mainz,Sport Science – Movement and Wellbeing (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8985/
3593,Constructor University,BSc in Integrated Social and Cognitive Psychology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3593/
4114,Kiel University,Master of Science in Climate Physics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4114/
4173,Technical University of Darmstadt,MSc Tropical Hydrogeology and Environmental Engineering (TropHEE),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4173/
8407,Humboldt-Universität zu Berlin,PhD Programme in Health Data Sciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8407/
6893,Julius-Maximilians-Universität Würzburg,Master's in Biochemistry (Mol. Life Sciences or Mol. Oncology),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6893/
4777,Otto von Guericke University Magdeburg,Operations Research and Business Analytics (ORBA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4777/
7281,Magdeburg-Stendal University of Applied Sciences,"Sustainable Resources, Engineering and Management (StREaM)",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7281/
4424,University of Konstanz,Graduate School of the Social and Behavioural Sciences (GSBS),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4424/
4423,Universität Hamburg,Master of Science in Ocean and Climate Physics (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4423/
5665,University of Potsdam,"Master of Science Ecology, Evolution, and Conservation (EEC)",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5665/
6931,Johannes Gutenberg University Mainz,Master of Science in International Economics and Public Policy,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6931/
4742,Kiel University,Master of Science in Molecular Biology & Evolution (MAMBE),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4742/
7680,University of Cologne,Master's in Sociology – Social and Economic Psychology (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7680/
8955,Fulda University of Applied Sciences,Food Technology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8955/
9729,Trier University,Sustainability Management and Economics (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9729/
4246,Kühne Logistics University,Master's in Global Logistics and Supply Chain Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4246/
4564,University of Hohenheim,"Environmental Science – Soil, Water and Biodiversity",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4564/
9745,Humboldt-Universität zu Berlin,International Master of Science in Rural Development (IMRD),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9745/
6084,Technische Universität Berlin,MSc in Geodesy and Geoinformation Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6084/
4368,University of Freiburg,Liberal Arts and Sciences (BA/BSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4368/
4430,University of Hohenheim,International Business and Economics (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4430/
7600,University of Bonn,Agricultural Sciences & Resource Management in the (Sub-)Tropics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7600/
4617,Furtwangen University,MSc Precision Medicine Diagnostics (PMD),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4617/
9781,Technical University of Munich,Medical Life Science and Technology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9781/
3968,Hannover Medical School,PhD Programme: Regenerative Sciences (PhD RegSci),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3968/
8922,Technische Hochschule Ingolstadt,AI Engineering of Autonomous Systems,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8922/
9003,Universität zu Lübeck,Artificial Intelligence,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9003/
6219,SRH University,Audio Design (BA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6219/
3958,Bielefeld University,"Behaviour: From Neural Mechanisms to Evolution, MSc",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3958/
5373,University of Potsdam,Bioinformatics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5373/
3737,Furtwangen University,Business Consulting Master (BCM),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3737/
4529,HWR Berlin (Berlin School of Economics and Law),Business Intelligence and Process Management (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4529/
9631,Julius-Maximilians-Universität Würzburg,Conservation Biology and Applied Ecology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9631/
4785,Brandenburg University of Technology Cottbus-Senftenberg,Cyber Security,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4785/
7790,SRH University,Digital Transformation Management (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7790/
8944,Carl von Ossietzky University of Oldenburg,Digitalised Energy Systems,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8944/
3759,University of Kassel,Electrical Communication Engineering (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3759/
4493,Chemnitz University of Technology,Embedded Systems,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4493/
3923,Saarland University,Embedded Systems (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3923/
7040,Carl von Ossietzky University of Oldenburg,Engineering of Socio-Technical Systems,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7040/
9892,University of Technology Nuremberg,Human and Artificial Intelligence (MSc / MA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9892/
6257,University of Bonn,Immunobiology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6257/
4269,Chemnitz University of Technology,Information and Communication Systems,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4269/
4039,University of Konstanz,Konstanz Research School Chemical Biology (KoRS-CB),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4039/
9585,University of Bremen,Management Information Systems,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9585/
9138,Technical University of Munich,Master's in Management & Digital Technology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9138/
3841,RPTU University of Kaiserslautern-Landau,Master's in Software Engineering for Embedded Systems (DISC),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3841/
4634,Saarland University,Media Informatics (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4634/
9626,Justus Liebig University Giessen,"Mind, Brain and Behaviour",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9626/
9921,University of Bonn,Mobile Robotics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9921/
7002,SRH University,Music Production (BA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7002/
4147,Technische Universität Ilmenau,Research in Media Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4147/
7619,University of Potsdam,Service-Oriented Systems Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7619/
4643,Julius-Maximilians-Universität Würzburg,Systems Biology and Metabolomics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4643/
9078,SRH University,User Experience Design and Content Creation (BA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9078/
9689,SRH University,User Experience Design and Content Creation (BA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9689/
7015,SRH University,Web Development (BSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7015/
4676,University of Freiburg,MSc in Sustainable Systems Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4676/
4216,Rhine-Waal University of Applied Sciences,"International Relations, BA",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4216/
9964,Weihenstephan-Triesdorf University of Applied Sciences,Resilient Horticulture,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9964/
3687,Fulda University of Applied Sciences,International Food Business and Consumer Studies,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3687/
4223,Rhine-Waal University of Applied Sciences,"Environment and Energy, BSc",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4223/
9667,Hochschule Fresenius - University of Applied Sciences,Medical and Pharmaceutical Biotechnology (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9667/
3799,Hochschule Bonn-Rhein-Sieg,Autonomous Systems (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3799/
9819,Technical University of Munich,Master of Science in Logistics Engineering and Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9819/
3659,Constructor University,BSc in Biochemistry and Cell Biology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3659/
4630,Constructor University,BSc in Medicinal Chemistry & Chemical Biology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4630/
4497,University of Münster,Bachelor of Science: Human Movement in Sports and Exercise,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4497/
4637,Julius-Maximilians-Universität Würzburg,"Neuroethology, Master of Science Biology",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4637/
8264,Bielefeld University,Binational Bachelor of Science in Chemistry (German-French),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8264/
9615,Reutlingen University,Digital Industrial Management and Engineering (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9615/
4127,Ludwig-Maximilians-Universität München,Doctoral Training Programme in the Learning Sciences,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4127/
4268,University of Cologne,Double Master's Programme in Business Administration – MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4268/
5442,University of Cologne,Double Master's Programme in Economics – MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5442/
3931,University of Göttingen,Forest Sciences and Forest Ecology (PhD),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3931/
7022,Ruhr-Universität Bochum,History & Philosophy of Science and Logic (HPS+Logic),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7022/
7136,Ruhr-Universität Bochum,Integrated Graduate School Solvation Science (iGSS),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7136/
4182,University of Cologne,International Management (CEMS MIM) – MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4182/
8961,Saarland University,Translation Science & Technology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8961/
4720,Saarland University,Science and Health in Football,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4720/
4717,Technical University of Munich,Master of Health Science – Prevention and Health Promotion,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4717/
4166,FAU Erlangen-Nürnberg,Master of Science (MSc) in International Business Studies (MIBS),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4166/
5550,Friedrich Schiller University Jena,"MSc Evolution, Ecology and Systematics (MEES)",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5550/
8980,Aalen University,MSc in Advanced Materials and Manufacturing,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8980/
4779,Paderborn University,Applied Neurosciences in Sports & Exercise (ANSE),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4779/
3768,Technical University of Munich,Communications and Electronics Engineering (MSCE),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3768/
8479,Zeppelin University,MSc in Corporate Management & Economics | CME,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8479/
4241,Goethe University Frankfurt,International Economics and Economic Policy (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4241/
9878,Ruhr-Universität Bochum,Management of Smart and Sustainable Energy Systems,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9878/
6945,Ludwig-Maximilians-Universität München,MSc in Management – International Triple Degree (ITD),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6945/
8446,Technical University of Munich,MSc Power Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8446/
4838,University of Münster,Master of Science in Public Sector Innovation and eGovernance,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4838/
9868,TU Dortmund University,Sustainable Energy and Hydrogen Infrastructures,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9868/
4072,University of Göttingen,Molecular Life Sciences (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4072/
4205,Ludwig-Maximilians-Universität München,MSc Psychology: Learning Sciences and Human Development,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4205/
7737,University of Regensburg,Regensburg International Graduate School of Life Sciences (RIGeL),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7737/
8450,Friedrich Schiller University Jena,Research School for Advanced Photon Science (RS-APS),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8450/
9181,Freie Universität Berlin,"Science, Technology and Medicine in the Ancient World (STMAW)",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9181/
9922,Kempten University of Applied Sciences,International Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9922/
4160,Universität Hamburg,Mathematical Modelling in Engineering (MATHMODS),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4160/
9116,Johannes Gutenberg University Mainz,Master's Quantitative Decision Making in Economics and Management,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9116/
7795,Ruhr-Universität Bochum,Applied IT Security,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7795/
6920,Technische Hochschule Ingolstadt,Autonomous Vehicle Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6920/
6119,University of Tübingen,Bioinformatics (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6119/
9043,Philipps-Universität Marburg,Business Informatics (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9043/
7650,Technical University of Munich,Finance and Information Management (FIM),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7650/
9117,Leibniz Institute for Natural Product Research and Infection Biology - Hans Knöll Institute,ILRS for Microbial and Biomolecular Interactions,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9117/
5634,University of Tübingen,Machine Learning,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5634/
9984,University of Duisburg-Essen,MBA – Energy & Finance,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9984/
3669,University of Göttingen,Mathematics (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3669/
4596,University of Bayreuth,"Centre for Cultural Studies, Social Sciences & Humanities",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4596/
5444,University of Cologne,Double Master's Programme in Demography and Social Inequality MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5444/
5271,Ludwig-Maximilians-Universität München,Graduate School Life Science Munich,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5271/
4851,TU Bergakademie Freiberg,"SINReM Sustainable, Innovative Natural Resource Management",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4851/
4737,Technical University of Munich,Master's in Materials Science powEred by Large Scale Facilities,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4737/
9617,Technical University of Munich,AI in Society,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9617/
9180,Pforzheim University,Digital Business Management (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9180/
3862,University of Münster,Geospatial Technologies (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3862/
4406,University of Münster,Graduate School for Geoinformatics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4406/
7762,Justus Liebig University Giessen,"Human Movement Analytics: Biomechanics, Motor Control & Learning",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7762/
9838,Deggendorf Institute of Technology,"Intelligent Robotics, MEng",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9838/
4600,Deggendorf Institute of Technology,MSc Digital Health,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4600/
8981,Ludwig-Maximilians-Universität München,Munich Center for Machine Learning Doctorate Programme,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8981/
4075,University of Göttingen,PEI – PhD Programme for Environmental Informatics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4075/
7678,Heinrich Heine University Düsseldorf,Quantitative Biology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7678/
8604,Technical University of Applied Sciences Würzburg-Schweinfurt (THWS),MEng in Business Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8604/
8973,University of Hohenheim,Animal Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8973/
5413,Technical University of Darmstadt,FAME-AIS Functional Advanced Materials Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5413/
8510,Max Planck Institute of Animal Behavior,"IMPRS for Quantitative Behaviour, Ecology and Evolution",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8510/
6080,Saarland University,Advanced Materials Science and Engineering (AMASE),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6080/
8348,University of Bonn,Bonn International Graduate School of Drug Sciences (BIGS DrugS),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8348/
5448,University of Cologne,Double Master's Programme in Health Economics and Management MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5448/
9612,Reutlingen University,ESB: International Management Double Degree (IMX) (BSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9612/
4452,TU Bergakademie Freiberg,Advanced Mineral Resources Development (AMRD),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4452/
4124,Leibniz University Hannover,Water Resources and Environmental Management (WATENV),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4124/
6099,University of Potsdam,Clinical Exercise Science (CES),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6099/
3979,Technische Universität Ilmenau,Master of Science in Communications and Signal Processing,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3979/
4771,University of Bremen,Space Sciences and Technologies (Space-ST),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4771/
6096,Saarland University,Atlantis: Materials Science and Mechanical Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6096/
8605,Technical University of Applied Sciences Würzburg-Schweinfurt (THWS),MA in Managing Global Dynamics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8605/
4503,University of Tübingen,Biochemistry (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4503/
6262,University of Potsdam,"Cognitive Systems: Language, Learning, and Reasoning",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6262/
4261,FAU Erlangen-Nürnberg,Communications and Multimedia Engineering (CME),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4261/
3698,RWTH Aachen University,Communications Engineering – Master's Study Programme,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3698/
7944,Hochschule der Bayerischen Wirtschaft (HDBW),Digital Business Modelling and Entrepreneurship,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7944/
9997,Albstadt-Sigmaringen University,Digital Technology and Consulting,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9997/
